date_time,country,city,state,shape,summary,lat,lng,location
,,,,,https://www.youtube.com/watch?v=-iVbZ9BkkWM She said it look,,,
1/7/16 22:15,USA,Mount Laguna,CA,Cigar,Pulsating cigar-shape object going across the sky.,32.872273,-116.4183495,POINT(-116.4183495 32.872273)
1/7/16 22:15,USA,Northwest Medford,OR,Rectangle,"Strange moving object in Nortwest Medford, Oregon sky",42.3435662,-122.914165,POINT(-122.914165 42.3435662)
1/7/16 22:00,USA,Lees Summit,MO,Sphere,We were laying down looking at the stars... what seemed like 2 stars were ,38.9108408,-94.3821723,POINT(-94.3821723 38.9108408)
,,,,,stationary for a good moment.. then started moving apart.,,,
1/7/16 22:00,USA,Ham Lake,MN,Oval,"2 Sightings of Silent Fireballs: Very Fast and Very Low, sceptic witnesses ",45.2502429,-93.2499507,POINT(-93.2499507 45.2502429)
,,,,,convinced by second showing.,,,
1/7/16 21:45,USA,Kerhonkson,NY,Flash,From the northern skies of the Catskills a bright light started moving ,41.7748155,-74.2982058,POINT(-74.2982058 41.7748155)
,,,,,thirds us as we sat on our porch in Kerhonkson NY. The lights ar,,,
1/7/16 21:30,USA,Fayetteville,NC,Circle,"4 circles flying north to south in Fayetteville, NC on July 1, 2016.",35.0529931,-78.8787057,POINT(-78.8787057 35.0529931)
1/7/16 20:00,USA,Vestavia,AL,Rectangle,"I saw a very eerie, flying rectangle, moving smoothly and silently.",33.415622,-86.77247303,POINT(-86.7724730303341 33.415622)
1/7/16 19:30,USA,Philadelphia,PA,Light,Bright white light disappears against bright blue sky,39.9523993,-75.1635898,POINT(-75.1635898 39.9523993)
11/21/16 7:30,USA,Pearisburg,VA,Triangle,Triangular object with green lights.,37.3265112,-80.7350711,POINT(-80.7350711 37.3265112)
1/7/16 11:05,USA,Newton,NJ,Disk,"A disc flew in a circular pattern and took off, all the while dropping ",41.0581527,-74.752665,POINT(-74.752665 41.0581527)
,,,,,flare-like remnants. ((anonymous report)),,,
1/7/16 8:45,USA,Escondido,CA,Unknown,"((HOAX??)) Loud, low, but nothing there. ((anonymous report))",33.1216751,-117.0814848,POINT(-117.0814848 33.1216751)
1/7/16 7:33,USA,Auburn,AL,Light,Ball of light stands still and then takes off in a matter of seconds. ,41.4767352,-81.1443657,POINT(-81.1443657 41.4767352)
,,,,,((anonymous report)),,,
1/7/16 2:55,USA,Myrtle Beach,SC,Light,Very fast orange lights.,33.6929938,-78.8876211,POINT(-78.8876211 33.6929938)
1/7/16 1:30,USA,Sheboygan,WI,Sphere,Large bright green sphere speeds down instantly thought meteorite until it ,43.7508284,-87.7145299,POINT(-87.7145299 43.7508284)
,,,,,stopped for about 2 seconds and changed course east towards,,,
1/7/16 0:30,USA,Muskego,WI,Circle,"Fast, bright ball of light flying in the air.",42.905848,-88.1389778,POINT(-88.1389778 42.905848)
1/7/16 0:30,USA,Schererville,IN,Light,Two beams of slightly tinted green lights randomly floating across the sky ,41.4789246,-87.4547604,POINT(-87.4547604 41.4789246)
,,,,,sometimes crossing one another.,,,
1/7/16 0:00,USA,White Center,WA,Unknown,"Strange sounds in White Center, WA.",47.5164297,-122.355739,POINT(-122.355739 47.5164297)
1/7/16 0:00,USA,Sandpoint,ID,Changing,"A line of large orange dots shape into a perfect triangle, stop, then ",48.2765903,-116.5532475,POINT(-116.5532475 48.2765903)
,,,,,disappear.,,,
6/30/16 23:09,USA,Santa Clarita,CA,Light,Bright non-flickering light just above the hor.. Went from very bright to ,34.3916641,-118.5425859,POINT(-118.5425859 34.3916641)
,,,,,dull. The object is also stationary. ((anonymous report)),,,
11/21/16 6:00,USA,Miramar Beach,FL,Sphere,Miramar Beach Florida Moving Sphere Appears in Sunrise Pics. ((NUFORC Note: ,30.38208845,-86.36404144,POINT(-86.3640414385266 30.38208845)
,,,,,We suspect lens flares. PD)),,,
6/30/16 23:00,USA,Reston,VA,Other,"I saw in the sky what seemed to be a star, I happened to actually catch ",38.9584018,-77.3579742,POINT(-77.3579742 38.9584018)
,,,,,this one on video. ((NUFORC Note: Comm. airliner? PD)),,,
6/30/16 23:00,USA,Kihei,HI,Circle,Daughter and I were talking our telescope outside @ ~11pm when we were ,20.757398,-156.4459989,POINT(-156.4459989 20.757398)
,,,,,mystified by this gliding stream of orange and yellow lights.,,,
6/30/16 22:45,USA,Salisbury,NC,Triangle,Aircraft flying low and fast with lights out of sync.,35.6709727,-80.474226,POINT(-80.474226 35.6709727)
6/30/16 22:07,USA,Placerville,CA,Fireball,"Large, red/orange fireball streaked across sky at aproximately 10:07 PM, in ",38.7296252,-120.7985459,POINT(-120.7985459 38.7296252)
,,,,,a West to East direction. Event lasted aproximately five se,,,
6/30/16 20:40,USA,Rancho Cucamonga,CA,Unknown,I saw a strange flashing of green and red of a stationary object in the ,34.1033192,-117.5751734,POINT(-117.5751734 34.1033192)
,,,,,"northern sky, before Mt Baldy/San Antonio Mtns. Then it changed",,,
6/30/16 20:00,USA,Pacifica,CA,Circle,We saw the bright light and at first thought it was a bright planet in the ,37.6138253,-122.4869193,POINT(-122.4869193 37.6138253)
,,,,,sky beaming through the thick fog. We got our telescope and,,,
6/30/16 20:00,USA,Pacifica,CA,Circle,"We had a UFO sighting last night at 8pm above our home in Pacifica, CA. ",37.6138253,-122.4869193,POINT(-122.4869193 37.6138253)
,,,,,This is a drawing of the image focused through our telescope.,,,
6/30/16 20:00,USA,Symsonia,KY,Fireball,Flying orange disk/ball objects side by side flying fast but a visible ,36.9203351,-88.5200449,POINT(-88.5200449 36.9203351)
,,,,,speed as an airplane for example.,,,
6/30/16 19:00,USA,Belleville,NY,Cylinder,Former student pilot sees an object that he cant explain.,43.7833992,-76.1193693,POINT(-76.1193693 43.7833992)
6/30/16 9:10,USA,Bradenton,FL,Diamond,((NUFORC Note: Witness provides no information. PD)),27.4724175,-82.563375,POINT(-82.563375 27.4724175)
11/21/16 3:30,USA,Honolulu,HI,Other,I observed red-orange orb lights floating on my back lanai at 3:30 am.,21.304547,-157.8556763,POINT(-157.8556763 21.304547)
6/30/16 5:00,USA,Woodland Hills,CA,Light,"((HOAX??)) June 30th, 2016, strange sighting in sky in Woodland ",34.1683386,-118.6059196,POINT(-118.6059196 34.1683386)
,,,,,"Hills/Canoga Park, California. ((anonymous report))",,,
6/30/16 1:15,USA,Shavertown,PA,Cylinder,"Cylinder shaped UFO Shavertown, Pennsylvania",41.3198025,-75.937976,POINT(-75.937976 41.3198025)
6/29/16 23:55,USA,Fenton,MI,Rectangle,The craft was rectangular-long and skinny - about the length of a maybe two ,38.5132838,-90.4401793,POINT(-90.4401793 38.5132838)
,,,,,large passenger jets outline with hundreds of lights,,,
6/29/16 23:45,USA,New Egypt,NJ,Rectangle,"All black rectangle, no lights, propelled and powered by unknown source ",40.0676135,-74.5307092,POINT(-74.5307092 40.0676135)
,,,,,followed by fighter jets.,,,
6/29/16 23:30,USA,Bloomfield,NJ,Sphere,About 30 bright orange spheres moving slowly but steadily West to East ,40.806767,-74.1854225,POINT(-74.1854225 40.806767)
,,,,,towards New York City,,,
6/29/16 23:00,USA,Akron,OH,Circle,My boyfriend and I were having a bonfire when he noticed a strange object ,41.0830643,-81.5184853,POINT(-81.5184853 41.0830643)
,,,,,in the sky moving east; it looked as though it was on fire bu,,,
6/29/16 23:00,USA,Siloam Springs,AR,Unknown,"20+ strange lights, resembling stars with 4 red lines projecting out from ",36.1881365,-94.5404961,POINT(-94.5404961 36.1881365)
,,,,,"underneath, seemed as close as the occasional airplane.",,,
6/29/16 22:30,USA,Schaumburg,IL,Fireball,There was a big light that looked like a blood moon then we realized that ,42.0333608,-88.0834059,POINT(-88.0834059 42.0333608)
,,,,,the object was giving off a red aura Then slowly floated away,,,
6/29/16 22:00,USA,Toledo,OH,Circle,There was a circle white light moving slowly in sky. Then 3 jets after ,41.6786754,-83.5127282,POINT(-83.5127282 41.6786754)
,,,,,another circled after it and then right by one of the jets when,,,
6/29/16 21:43,USA,Bainbridge Island,WA,Cylinder,Boxy cylinder/barrel shaped with flickering orange glow on one side moving ,47.6262626,-122.5204512,POINT(-122.5204512 47.6262626)
,,,,,slowly.,,,
11/21/16 2:00,USA,Sherman Oaks,CA,Unknown,Orange and blue light up the sky!,34.1508718,-118.4489864,POINT(-118.4489864 34.1508718)
6/29/16 20:30,USA,New Bedford,MA,Circle,"((HOAX??)) Four orbs, different directions.",41.6362152,-70.9342049,POINT(-70.9342049 41.6362152)
6/29/16 19:30,USA,Dudley,MA,Cylinder,High altitude motionless white cylinder in daytime.,42.0450964,-71.9300729,POINT(-71.9300729 42.0450964)
6/29/16 17:00,USA,Long Beach,CA,Sphere,"Cluster of pulsing, shiny orbs viewed before sunset.",33.78538945,-118.1580492,POINT(-118.158049215311 33.78538945)
6/29/16 15:00,USA,Indianapolis,IN,Light,Two circular white objects were observed; one was stationary and the other ,39.7683331,-86.1583501,POINT(-86.1583501 39.7683331)
,,,,,moved very rapidly past it.,,,
6/29/16 13:34,USA,West Chester,PA,Disk,2 White discs spotted near my home in West Chester Pennsylvania,39.9597213,-75.6059637,POINT(-75.6059637 39.9597213)
6/29/16 11:40,USA,Tigard,OR,Fireball,Glowing Orange Fireball over Tigard Oregon,45.4307473,-122.7719338,POINT(-122.7719338 45.4307473)
6/29/16 10:10,USA,Waterloo,IA,Light,Strange orange light appeared and mysteriously disappeared above clouds ,42.4982858,-92.336869,POINT(-92.336869 42.4982858)
,,,,,immediately.,,,
6/29/16 1:01,USA,Phoenix,AZ,Light,"Please review the show of ""American Monster"" S1 / E5 ""Shooting Phoenix."" ",33.4485866,-112.0773455,POINT(-112.0773455 33.4485866)
,,,,,This show has absolutely nothing to do w/ UFOs.,,,
6/28/16 22:45,USA,Arlington,WA,Light,"Slow silent orange lights over Arlington, WA.",48.1810957,-122.1389547,POINT(-122.1389547 48.1810957)
6/28/16 22:30,USA,Lake of the Ozarks,MO,Flash,I live in rural Missouri and last night at approximately 2230 the moon was ,38.2035967,-92.6266765,POINT(-92.6266765 38.2035967)
,,,,,not out and my neighbor and I where sitting on my porch. Fro,,,
11/21/16 0:05,USA,Burbank,CA,Oval,Bright Object Floating In Sky..,34.1816482,-118.3258553,POINT(-118.3258553 34.1816482)
6/28/16 22:25,USA,Grand Rapids,MI,Light,"Flashing red object seen in West Michigan sky, June 28, 2016, @ 22:25 hrs..",42.9632405,-85.6678638,POINT(-85.6678638 42.9632405)
6/28/16 22:15,USA,St. Peters,MO,Diamond,"Out my backyard , loking north east out onto midrivers drive. At approx ",38.8010514,-90.6278809,POINT(-90.6278809 38.8010514)
,,,,,22:15 a white and red diamond shaped light rose straight up int,,,
6/28/16 21:06,USA,Woodbridge,NJ,Triangle,Small Triangle Shaped craft with Blinking Fuzzy balls performs corkscrew.,40.55418,-74.28600067,POINT(-74.2860006694444 40.55418)
6/28/16 20:45,USA,Roanoke,VA,Sphere,Look like a star while it was still light out. Continued to watch it and it ,37.270973,-79.9414312,POINT(-79.9414312 37.270973)
,,,,,disappeared with what looked like smoke in it's place.,,,
6/28/16 11:30,USA,Auburn,WA,Triangle,"Black craft seen over Auburn, WA.",47.3075369,-122.2301807,POINT(-122.2301807 47.3075369)
6/28/16 9:00,USA,Grand Forks,ND,Triangle,Black triangle UFO hovering East to West over a University Campus,47.9078244,-97.0592027,POINT(-97.0592027 47.9078244)
6/28/16 1:30,USA,Katy,TX,Diamond,"Diamond-shaped UFO craft seen near Katy/Fulshear, TX by four individuals",29.7857853,-95.8243955,POINT(-95.8243955 29.7857853)
6/28/16 0:24,USA,Corvallis,MT,Circle,Seven pulsating red lights unlike any regular aircraft moving at low ,46.3141666,-114.1139844,POINT(-114.1139844 46.3141666)
,,,,,"altitude, very slowly, headed N/NE at 00:30-Corvallis, MT",,,
6/28/16 0:00,USA,Pueblo,CO,Sphere,"Observed a stationary bright crimson red , almost laser colored sphere in ",38.187635,-104.5350144,POINT(-104.5350144 38.187635)
,,,,,the north western sky . the object remained completely still,,,
6/27/16 23:10,USA,Cairo,OH,Light,We were standing outside looking at the stars Monday evening and a bright ,40.9044256,-81.3602733,POINT(-81.3602733 40.9044256)
,,,,,light caught my attention and then quickly disappeared. Abou,,,
11/20/16 0:00,USA,McKinney,TX,Light,Four to six light clusters in eastern sky.,33.1976496,-96.615447,POINT(-96.615447 33.1976496)
6/27/16 23:00,USA,Swartz Creek,MI,Triangle,Triangular craft with lights in Swartz Creek,42.9889383,-83.7243329,POINT(-83.7243329 42.9889383)
6/27/16 23:00,USA,Columbus,OH,Light,"Strange red and white lights, single object, over Columbus, Ohio 6/27/16",39.9622601,-83.0007064,POINT(-83.0007064 39.9622601)
6/27/16 22:40,USA,Columbia,SC,Disk,"((HOAX??)) My neice and i noticed a half semi circle of double red lights, ",34.0007493,-81.0343312,POINT(-81.0343312 34.0007493)
,,,,,"probibly 20' to 30', floating. (anonymous report))",,,
6/27/16 22:35,USA,Live Oak,FL,Unknown,Red and green lights about trees 100 yards from house.,30.2949457,-82.9840199,POINT(-82.9840199 30.2949457)
6/27/16 22:30,USA,Zelienople,PA,Light,Bright white light fading and relighting as it was heading toward ground,40.7957622,-80.1370794,POINT(-80.1370794 40.7957622)
6/27/16 22:20,USA,Grand Rapids,MI,Teardrop,Driving south on 131 near Leonard Street exit in Grand Rapids. ,42.9632405,-85.6678638,POINT(-85.6678638 42.9632405)
,,,,,Blueish/green teardrop shaped craft suddenly appeared at a high rate of,,,
6/27/16 22:01,USA,Walworth,WI,Other,Four very bright white lights in a row alternating with a red and a green ,42.6711513,-88.5467714,POINT(-88.5467714 42.6711513)
,,,,,when the white lights went out.,,,
6/27/16 21:45,USA,Indianapolis,IN,Flash,Bright silver flash in a straight line and extremely fast,39.7683331,-86.1583501,POINT(-86.1583501 39.7683331)
6/27/16 21:00,USA,Palomar Mountain,CA,Light,Ufo seen flying into outerspace.,33.3228128,-116.8786358,POINT(-116.8786358 33.3228128)
6/27/16 20:25,USA,San Tan Valley,AZ,Oval,3 iridescent orbs flyin North to South with no noise,33.1775233,-111.5478924,POINT(-111.5478924 33.1775233)
11/20/16 23:30,USA,Boise,ID,Unknown,Bright isolated orb. ((NUFORC Note: Possible sighting of an Iridium ,43.61656,-116.2008349,POINT(-116.2008349 43.61656)
,,,,,satellite flare? PD)),,,
6/27/16 19:30,USA,Bow,WA,Cylinder,Photograph of an unidentified large cylindrical object in the air.,48.5617742,-122.3982193,POINT(-122.3982193 48.5617742)
6/27/16 19:00,USA,Henderson,NV,Triangle,The craft was moving from south to north hover over above continue north ,36.0391456,-114.9819234,POINT(-114.9819234 36.0391456)
,,,,,and then turn to the left small circle stop in Hoverd like it,,,
6/27/16 17:50,USA,Phoenix,AZ,Oval,Oval shaped disk w/15 degree increase towards center top; bright light ,33.4485866,-112.0773455,POINT(-112.0773455 33.4485866)
,,,,,w/thin beams extended to its side; shot up & disappeared.,,,
6/27/16 16:00,USA,Garden Grove,CA,Disk,"My son and I where setting in our backyard when my son looked up and said "" ",33.7746292,-117.9463716,POINT(-117.9463716 33.7746292)
,,,,,"what is that?"" I looked and seen a black round di",,,
6/27/16 13:30,USA,Colorado Springs,CO,Sphere,White orb to the north west above pikes peak has not moved still visable.,38.8339578,-104.8253484,POINT(-104.8253484 38.8339578)
6/27/16 7:00,USA,Columbus,OH,Sphere,"Bright sphere, moving slowly then disappears, over Columbus OH",39.9622601,-83.0007064,POINT(-83.0007064 39.9622601)
6/27/16 0:30,USA,Myrtle Beach,SC,Circle,Glowing fire-like sphere over the ocean and shrunk till it vanished over ,33.6956461,-78.8900408,POINT(-78.8900408 33.6956461)
,,,,,the water.,,,
6/27/16 0:05,USA,Eugene,OR,Fireball,((HOAX??)) Out of the corner of my eye I seen a massive fireball falling. ,44.10118085,-123.1523837,POINT(-123.152383713818 44.10118085)
,,,,,((anonymous report)),,,
6/27/16,USA,Guilford,ME,Fireball,"My husband and I were in our garage, and my husband caught a flash out of ",45.168968,-69.3848419,POINT(-69.3848419 45.168968)
,,,,,the corner of his eye we thought it was a meteor it wasn't w,,,
6/26/16 23:18,USA,Columbus,GA,Circle,"Moving white ""star light"" with flash in Georgia sky.",32.4609764,-84.9877093,POINT(-84.9877093 32.4609764)
12/16/16 22:20,USA,Hixson,TN,Other,"V-shaped lights hovered still, disappeared, then took off.",35.236207,-85.2982059,POINT(-85.2982059 35.236207)
11/20/16 22:23,USA,Springfield,IL,Light,I noticed in the south eastern sky a greenish red flashing light. ((NUFORC ,39.7989763,-89.6443687,POINT(-89.6443687 39.7989763)
,,,,,Note: Possible star or planet? PD)),,,
6/26/16 23:00,USA,Lexington,NC,Sphere,"Heard a low flying loud helicopter while standing outside at 11pm, both my ",35.8240265,-80.2533837,POINT(-80.2533837 35.8240265)
,,,,,husband and myself walked out to look and saw red blinking l,,,
6/26/16 23:00,USA,Carrollton,GA,Circle,Went outside to enjoy one of my favorite nightly hobbies which is looking ,33.5801103,-85.0766112,POINT(-85.0766112 33.5801103)
,,,,,at the stars. Tonight there were about six long super bright,,,
6/26/16 22:01,USA,Pell Lake,WI,Fireball,Orange fireball ball seen with weird smoke behind it moving at a pretty ,42.5380735,-88.3509272,POINT(-88.3509272 42.5380735)
,,,,,quick pace then slowing down.,,,
6/26/16 21:35,USA,Effingham,KS,Light,Bright light that makes a square turn then back on path,39.5222207,-95.4008083,POINT(-95.4008083 39.5222207)
